"[3, 1, 234, 290, 1679696573.70285]","[4, 3, 233, 239, 1679696573.70285]","[8, 1, 289, 253, 1679696573.70285]","[10, 1, 387, 305, 1679696573.70285]","[12, 3, 680, 402, 1679696573.70285]","[13, 1, 218, 211, 1679696573.70285]"
"[3, 1, 234, 290, 1679696573.754692]","[4, 3, 233, 239, 1679696573.754692]","[8, 1, 289, 252, 1679696573.754692]","[10, 1, 386, 305, 1679696573.754692]","[12, 3, 679, 402, 1679696573.754692]","[13, 1, 218, 211, 1679696573.754692]"
"[3, 1, 234, 290, 1679696573.792427]","[4, 3, 233, 239, 1679696573.792427]","[8, 1, 288, 252, 1679696573.792427]","[10, 1, 384, 304, 1679696573.792427]","[12, 3, 677, 401, 1679696573.792427]","[13, 1, 218, 211, 1679696573.792427]"
"[3, 1, 234, 290, 1679696573.838549]","[4, 3, 233, 239, 1679696573.838549]","[8, 1, 287, 251, 1679696573.838549]","[10, 1, 383, 303, 1679696573.838549]","[12, 3, 675, 401, 1679696573.838549]","[13, 1, 218, 211, 1679696573.838549]"
"[3, 1, 234, 290, 1679696573.890629]","[4, 3, 233, 239, 1679696573.890629]","[8, 1, 286, 251, 1679696573.890629]","[10, 1, 381, 302, 1679696573.890629]","[12, 3, 672, 400, 1679696573.890629]","[13, 1, 218, 211, 1679696573.890629]"
"[3, 1, 234, 290, 1679696573.940318]","[4, 3, 233, 239, 1679696573.940318]","[8, 1, 285, 251, 1679696573.940318]","[10, 1, 379, 301, 1679696573.940318]","[12, 3, 671, 400, 1679696573.940318]","[13, 1, 218, 211, 1679696573.940318]"
"[3, 1, 234, 290, 1679696573.986326]","[4, 3, 233, 239, 1679696573.986326]","[8, 1, 284, 250, 1679696573.986326]","[10, 1, 377, 300, 1679696573.986326]","[12, 3, 670, 399, 1679696573.986326]","[13, 1, 218, 211, 1679696573.986326]"
"[3, 1, 234, 290, 1679696574.038948]","[4, 3, 233, 239, 1679696574.038948]","[8, 1, 284, 250, 1679696574.038948]","[10, 1, 376, 300, 1679696574.038948]","[12, 3, 668, 399, 1679696574.038948]","[13, 1, 218, 210, 1679696574.038948]"
"[3, 1, 234, 290, 1679696574.088121]","[4, 3, 233, 239, 1679696574.088121]","[8, 1, 283, 249, 1679696574.088121]","[10, 1, 374, 299, 1679696574.088121]","[12, 3, 666, 398, 1679696574.088121]","[13, 1, 218, 210, 1679696574.088121]"
"[3, 1, 234, 290, 1679696574.141487]","[4, 3, 233, 239, 1679696574.141487]","[8, 1, 282, 249, 1679696574.141487]","[10, 1, 373, 298, 1679696574.141487]","[12, 3, 665, 396, 1679696574.141487]","[13, 1, 218, 210, 1679696574.141487]"
"[3, 1, 234, 290, 1679696574.181233]","[4, 3, 233, 239, 1679696574.181233]","[8, 1, 281, 248, 1679696574.181233]","[10, 1, 371, 297, 1679696574.181233]","[12, 3, 663, 396, 1679696574.181233]","[13, 1, 218, 210, 1679696574.181233]"
"[3, 1, 234, 290, 1679696574.225473]","[4, 3, 233, 239, 1679696574.225473]","[8, 1, 280, 248, 1679696574.225473]","[10, 1, 369, 296, 1679696574.225473]","[12, 3, 662, 395, 1679696574.225473]","[13, 1, 218, 209, 1679696574.225473]"
"[3, 1, 234, 290, 1679696574.274149]","[4, 3, 233, 239, 1679696574.274149]","[8, 1, 279, 247, 1679696574.274149]","[10, 1, 368, 295, 1679696574.274149]","[12, 3, 660, 394, 1679696574.274149]","[13, 1, 218, 209, 1679696574.274149]"
"[3, 1, 234, 290, 1679696574.321104]","[4, 3, 233, 238, 1679696574.321104]","[8, 1, 278, 247, 1679696574.321104]","[10, 1, 366, 294, 1679696574.321104]","[12, 3, 659, 393, 1679696574.321104]","[13, 1, 218, 209, 1679696574.321104]"
"[3, 1, 234, 290, 1679696574.365134]","[4, 3, 233, 238, 1679696574.365134]","[8, 1, 277, 246, 1679696574.365134]","[10, 1, 365, 293, 1679696574.365134]","[12, 3, 657, 393, 1679696574.365134]","[13, 1, 218, 209, 1679696574.365134]"
"[3, 1, 234, 290, 1679696574.419186]","[4, 3, 233, 238, 1679696574.419186]","[8, 1, 277, 246, 1679696574.419186]","[10, 1, 364, 292, 1679696574.419186]","[12, 3, 656, 392, 1679696574.419186]","[13, 1, 218, 209, 1679696574.419186]"
"[3, 1, 234, 290, 1679696574.460394]","[4, 3, 233, 238, 1679696574.460394]","[8, 1, 276, 245, 1679696574.460394]","[10, 1, 362, 292, 1679696574.460394]","[12, 3, 654, 390, 1679696574.460394]","[13, 1, 218, 209, 1679696574.460394]"
"[3, 1, 234, 290, 1679696574.512048]","[4, 3, 233, 238, 1679696574.512048]","[8, 1, 275, 245, 1679696574.512048]","[10, 1, 361, 291, 1679696574.512048]","[12, 3, 652, 389, 1679696574.512048]","[13, 1, 218, 209, 1679696574.512048]"
"[3, 1, 234, 290, 1679696574.552857]","[4, 3, 233, 238, 1679696574.552857]","[8, 1, 274, 245, 1679696574.552857]","[10, 1, 359, 290, 1679696574.552857]","[12, 3, 649, 389, 1679696574.552857]","[13, 1, 218, 209, 1679696574.552857]"
"[3, 1, 234, 290, 1679696574.606506]","[4, 3, 233, 238, 1679696574.606506]","[8, 1, 273, 244, 1679696574.606506]","[10, 1, 357, 289, 1679696574.606506]","[12, 3, 648, 388, 1679696574.606506]","[13, 1, 218, 209, 1679696574.606506]"
"[3, 1, 234, 290, 1679696574.645547]","[4, 3, 233, 238, 1679696574.645547]","[8, 1, 273, 244, 1679696574.645547]","[10, 1, 356, 288, 1679696574.645547]","[12, 3, 645, 389, 1679696574.645547]","[13, 1, 218, 209, 1679696574.645547]"
"[3, 1, 234, 290, 1679696574.692866]","[4, 3, 233, 238, 1679696574.692866]","[8, 1, 272, 243, 1679696574.692866]","[10, 1, 355, 287, 1679696574.692866]","[12, 3, 643, 388, 1679696574.692866]","[13, 1, 218, 209, 1679696574.692866]"
"[3, 1, 234, 290, 1679696574.747432]","[4, 3, 233, 238, 1679696574.747432]","[8, 1, 271, 243, 1679696574.747432]","[10, 1, 354, 287, 1679696574.747432]","[12, 3, 641, 387, 1679696574.747432]","[13, 1, 218, 209, 1679696574.747432]"
"[3, 1, 234, 290, 1679696574.787366]","[4, 3, 233, 238, 1679696574.787366]","[8, 1, 271, 242, 1679696574.787366]","[10, 1, 354, 286, 1679696574.787366]","[12, 3, 638, 386, 1679696574.787366]","[13, 1, 218, 209, 1679696574.787366]"
"[3, 1, 234, 290, 1679696574.8325]","[4, 3, 233, 239, 1679696574.8325]","[8, 1, 270, 242, 1679696574.8325]","[10, 1, 352, 285, 1679696574.8325]","[12, 3, 633, 385, 1679696574.8325]","[13, 1, 218, 209, 1679696574.8325]"
"[3, 1, 235, 290, 1679696574.8793]","[4, 3, 234, 239, 1679696574.8793]","[8, 1, 269, 241, 1679696574.8793]","[10, 1, 350, 284, 1679696574.8793]","[12, 3, 629, 383, 1679696574.8793]","[13, 1, 218, 209, 1679696574.8793]"
"[3, 1, 234, 290, 1679696574.925378]","[4, 3, 234, 239, 1679696574.925378]","[8, 1, 268, 241, 1679696574.925378]","[10, 1, 349, 283, 1679696574.925378]","[12, 3, 625, 381, 1679696574.925378]","[13, 1, 218, 209, 1679696574.925378]"
"[3, 1, 234, 290, 1679696574.973017]","[4, 3, 233, 239, 1679696574.973017]","[8, 1, 267, 241, 1679696574.973017]","[10, 1, 348, 282, 1679696574.973017]","[12, 3, 622, 381, 1679696574.973017]","[13, 1, 218, 208, 1679696574.973017]"
"[3, 1, 234, 290, 1679696575.0189]","[4, 3, 233, 239, 1679696575.0189]","[8, 1, 267, 241, 1679696575.0189]","[10, 1, 346, 281, 1679696575.0189]","[12, 3, 618, 379, 1679696575.0189]","[13, 1, 218, 208, 1679696575.0189]"
"[3, 1, 234, 290, 1679696575.064223]","[4, 3, 233, 239, 1679696575.064223]","[8, 1, 266, 240, 1679696575.064223]","[10, 1, 345, 280, 1679696575.064223]","[12, 3, 615, 379, 1679696575.064223]","[13, 1, 218, 208, 1679696575.064223]"
"[3, 1, 234, 290, 1679696575.11121]","[4, 3, 233, 239, 1679696575.11121]","[8, 1, 265, 240, 1679696575.11121]","[10, 1, 343, 280, 1679696575.11121]","[12, 3, 612, 377, 1679696575.11121]","[13, 1, 218, 208, 1679696575.11121]"
"[3, 1, 235, 290, 1679696575.157796]","[4, 3, 233, 239, 1679696575.157796]","[8, 1, 265, 240, 1679696575.157796]","[10, 1, 342, 279, 1679696575.157796]","[12, 3, 609, 375, 1679696575.157796]","[13, 1, 218, 208, 1679696575.157796]"
"[3, 1, 235, 290, 1679696575.205289]","[4, 3, 233, 239, 1679696575.205289]","[8, 1, 264, 239, 1679696575.205289]","[10, 1, 341, 278, 1679696575.205289]","[12, 3, 606, 374, 1679696575.205289]","[13, 1, 218, 208, 1679696575.205289]"
"[3, 1, 235, 290, 1679696575.254128]","[4, 3, 233, 238, 1679696575.254128]","[8, 1, 263, 239, 1679696575.254128]","[10, 1, 339, 278, 1679696575.254128]","[12, 3, 602, 372, 1679696575.254128]","[13, 1, 218, 208, 1679696575.254128]"
"[3, 1, 235, 290, 1679696575.297702]","[4, 3, 233, 238, 1679696575.297702]","[8, 1, 263, 238, 1679696575.297702]","[10, 1, 338, 277, 1679696575.297702]","[12, 3, 599, 371, 1679696575.297702]","[13, 1, 218, 208, 1679696575.297702]"
"[3, 1, 235, 290, 1679696575.342908]","[4, 3, 233, 238, 1679696575.342908]","[8, 1, 262, 238, 1679696575.342908]","[10, 1, 336, 277, 1679696575.342908]","[12, 3, 596, 369, 1679696575.342908]","[13, 1, 218, 208, 1679696575.342908]"
"[3, 1, 235, 290, 1679696575.390377]","[4, 3, 232, 238, 1679696575.390377]","[8, 1, 262, 238, 1679696575.390377]","[10, 1, 335, 276, 1679696575.390377]","[12, 3, 593, 368, 1679696575.390377]","[13, 1, 218, 208, 1679696575.390377]"
"[3, 1, 235, 290, 1679696575.440782]","[4, 3, 232, 238, 1679696575.440782]","[8, 1, 261, 237, 1679696575.440782]","[10, 1, 334, 276, 1679696575.440782]","[12, 3, 589, 366, 1679696575.440782]","[13, 1, 218, 208, 1679696575.440782]"
"[3, 1, 235, 290, 1679696575.492017]","[4, 3, 232, 238, 1679696575.492017]","[8, 1, 260, 237, 1679696575.492017]","[10, 1, 333, 275, 1679696575.492017]","[12, 3, 587, 364, 1679696575.492017]","[13, 1, 218, 208, 1679696575.492017]"
"[3, 1, 235, 290, 1679696575.529313]","[4, 3, 232, 238, 1679696575.529313]","[8, 1, 260, 237, 1679696575.529313]","[10, 1, 331, 274, 1679696575.529313]","[12, 3, 585, 364, 1679696575.529313]","[13, 1, 218, 208, 1679696575.529313]"
"[3, 1, 235, 290, 1679696575.576024]","[4, 3, 232, 238, 1679696575.576024]","[8, 1, 259, 237, 1679696575.576024]","[10, 1, 330, 274, 1679696575.576024]","[12, 3, 582, 363, 1679696575.576024]","[13, 1, 218, 208, 1679696575.576024]"
"[3, 1, 235, 290, 1679696575.626013]","[4, 3, 233, 239, 1679696575.626013]","[8, 1, 259, 236, 1679696575.626013]","[10, 1, 328, 273, 1679696575.626013]","[12, 3, 579, 361, 1679696575.626013]","[13, 1, 218, 208, 1679696575.626013]"
"[3, 1, 235, 290, 1679696575.672625]","[4, 3, 233, 239, 1679696575.672625]","[8, 1, 258, 236, 1679696575.672625]","[10, 1, 326, 273, 1679696575.672625]","[12, 3, 576, 359, 1679696575.672625]","[13, 1, 218, 208, 1679696575.672625]"
"[3, 1, 235, 290, 1679696575.719871]","[4, 3, 233, 239, 1679696575.719871]","[8, 1, 258, 236, 1679696575.719871]","[10, 1, 326, 272, 1679696575.719871]","[12, 3, 574, 357, 1679696575.719871]","[13, 1, 218, 208, 1679696575.719871]"
"[3, 1, 235, 290, 1679696575.774766]","[4, 3, 233, 239, 1679696575.774766]","[8, 1, 257, 236, 1679696575.774766]","[10, 1, 325, 271, 1679696575.774766]","[12, 3, 572, 356, 1679696575.774766]","[13, 1, 218, 208, 1679696575.774766]"
"[3, 1, 235, 290, 1679696575.813133]","[4, 3, 233, 239, 1679696575.813133]","[8, 1, 257, 235, 1679696575.813133]","[10, 1, 325, 271, 1679696575.813133]","[12, 3, 570, 355, 1679696575.813133]","[13, 1, 218, 208, 1679696575.813133]"
"[3, 1, 235, 290, 1679696575.860088]","[4, 3, 233, 239, 1679696575.860088]","[8, 1, 256, 235, 1679696575.860088]","[10, 1, 324, 270, 1679696575.860088]","[12, 3, 567, 353, 1679696575.860088]","[13, 1, 218, 207, 1679696575.860088]"
"[3, 1, 235, 290, 1679696575.907632]","[4, 3, 233, 239, 1679696575.907632]","[8, 1, 255, 235, 1679696575.907632]","[10, 1, 323, 270, 1679696575.907632]","[12, 3, 564, 351, 1679696575.907632]","[13, 1, 218, 207, 1679696575.907632]"
"[3, 1, 235, 290, 1679696575.957664]","[4, 3, 233, 239, 1679696575.957664]","[8, 1, 255, 234, 1679696575.957664]","[10, 1, 321, 269, 1679696575.957664]","[12, 3, 562, 350, 1679696575.957664]","[13, 1, 218, 207, 1679696575.957664]"
"[3, 1, 235, 290, 1679696576.001844]","[4, 3, 233, 239, 1679696576.001844]","[8, 1, 255, 234, 1679696576.001844]","[10, 1, 320, 269, 1679696576.001844]","[12, 3, 559, 349, 1679696576.001844]","[13, 1, 218, 207, 1679696576.001844]","[14, 1, 232, 215, 1679696576.001844]"
"[3, 1, 235, 290, 1679696576.054855]","[4, 3, 233, 239, 1679696576.054855]","[8, 1, 254, 233, 1679696576.054855]","[10, 1, 319, 268, 1679696576.054855]","[12, 3, 557, 348, 1679696576.054855]","[13, 1, 218, 207, 1679696576.054855]","[14, 1, 232, 215, 1679696576.054855]"
"[3, 1, 235, 290, 1679696576.091436]","[4, 3, 234, 239, 1679696576.091436]","[8, 1, 254, 233, 1679696576.091436]","[10, 1, 317, 268, 1679696576.091436]","[12, 3, 554, 347, 1679696576.091436]","[13, 1, 218, 207, 1679696576.091436]","[14, 1, 232, 215, 1679696576.091436]"
"[3, 1, 235, 290, 1679696576.144017]","[4, 3, 233, 239, 1679696576.144017]","[8, 1, 253, 232, 1679696576.144017]","[10, 1, 316, 267, 1679696576.144017]","[12, 3, 552, 346, 1679696576.144017]","[13, 1, 218, 207, 1679696576.144017]","[14, 1, 232, 214, 1679696576.144017]"
"[3, 1, 235, 290, 1679696576.181369]","[4, 3, 233, 239, 1679696576.181369]","[8, 1, 253, 232, 1679696576.181369]","[10, 1, 315, 267, 1679696576.181369]","[12, 3, 550, 345, 1679696576.181369]","[13, 1, 218, 207, 1679696576.181369]","[14, 1, 232, 214, 1679696576.181369]"
"[3, 1, 236, 290, 1679696576.253764]","[4, 3, 233, 239, 1679696576.253764]","[8, 1, 252, 232, 1679696576.253764]","[10, 1, 315, 266, 1679696576.253764]","[12, 3, 547, 344, 1679696576.253764]","[13, 1, 218, 207, 1679696576.253764]","[14, 1, 232, 214, 1679696576.253764]"
"[3, 1, 236, 290, 1679696576.291335]","[4, 3, 234, 238, 1679696576.291335]","[8, 1, 252, 231, 1679696576.291335]","[10, 1, 314, 266, 1679696576.291335]","[12, 3, 545, 343, 1679696576.291335]","[13, 1, 218, 207, 1679696576.291335]","[14, 1, 232, 214, 1679696576.291335]"
"[3, 1, 236, 290, 1679696576.346574]","[4, 3, 233, 238, 1679696576.346574]","[8, 1, 251, 231, 1679696576.346574]","[10, 1, 313, 265, 1679696576.346574]","[12, 3, 544, 342, 1679696576.346574]","[13, 1, 218, 207, 1679696576.346574]","[14, 1, 231, 214, 1679696576.346574]"
"[3, 1, 236, 290, 1679696576.383681]","[4, 3, 234, 238, 1679696576.383681]","[8, 1, 250, 230, 1679696576.383681]","[10, 1, 312, 265, 1679696576.383681]","[12, 3, 543, 341, 1679696576.383681]","[13, 1, 218, 207, 1679696576.383681]","[14, 1, 231, 214, 1679696576.38468]"
"[3, 1, 236, 290, 1679696576.450192]","[4, 3, 234, 238, 1679696576.450192]","[8, 1, 249, 230, 1679696576.450192]","[10, 1, 311, 264, 1679696576.450192]","[12, 3, 541, 340, 1679696576.450192]","[13, 1, 218, 207, 1679696576.450192]","[14, 1, 231, 214, 1679696576.450192]"
"[3, 1, 236, 290, 1679696576.491364]","[4, 3, 234, 239, 1679696576.491364]","[8, 1, 249, 230, 1679696576.491364]","[10, 1, 309, 263, 1679696576.491364]","[12, 3, 539, 339, 1679696576.491364]","[13, 1, 218, 207, 1679696576.491364]","[14, 1, 231, 214, 1679696576.491364]"
"[3, 1, 236, 290, 1679696576.539814]","[4, 3, 234, 238, 1679696576.539814]","[10, 1, 308, 262, 1679696576.539814]","[12, 3, 537, 338, 1679696576.539814]","[13, 1, 218, 207, 1679696576.539814]","[14, 1, 231, 214, 1679696576.539814]"
"[3, 1, 236, 290, 1679696576.5885]","[4, 3, 234, 238, 1679696576.5885]","[10, 1, 307, 262, 1679696576.5885]","[12, 3, 536, 337, 1679696576.5885]","[13, 1, 218, 207, 1679696576.5885]","[14, 1, 231, 214, 1679696576.5885]"
"[3, 1, 236, 290, 1679696576.640636]","[4, 3, 234, 238, 1679696576.640636]","[10, 1, 306, 261, 1679696576.640636]","[12, 3, 534, 337, 1679696576.640636]","[13, 1, 218, 207, 1679696576.640636]","[14, 1, 231, 214, 1679696576.640636]"
"[3, 1, 236, 290, 1679696576.678704]","[4, 3, 234, 238, 1679696576.678704]","[10, 1, 305, 260, 1679696576.678704]","[12, 3, 532, 336, 1679696576.678704]","[13, 1, 218, 207, 1679696576.678704]","[14, 1, 231, 214, 1679696576.678704]"
"[3, 1, 236, 290, 1679696576.731353]","[4, 3, 234, 238, 1679696576.731353]","[10, 1, 304, 260, 1679696576.731353]","[12, 3, 531, 336, 1679696576.731353]","[13, 1, 218, 207, 1679696576.731353]","[14, 1, 231, 214, 1679696576.731353]"
"[3, 1, 236, 290, 1679696576.773661]","[4, 3, 234, 238, 1679696576.773661]","[10, 1, 303, 260, 1679696576.773661]","[12, 3, 529, 335, 1679696576.773661]","[13, 1, 218, 206, 1679696576.773661]","[14, 1, 231, 214, 1679696576.773661]"
"[3, 1, 236, 290, 1679696576.805784]","[4, 3, 233, 238, 1679696576.805784]","[10, 1, 302, 259, 1679696576.805784]","[12, 3, 527, 334, 1679696576.805784]","[13, 1, 218, 206, 1679696576.805784]","[14, 1, 231, 213, 1679696576.805784]"
"[3, 1, 236, 290, 1679696576.859137]","[4, 3, 233, 238, 1679696576.859137]","[10, 1, 301, 258, 1679696576.859137]","[12, 3, 526, 333, 1679696576.859137]","[13, 1, 218, 206, 1679696576.859137]","[14, 1, 231, 213, 1679696576.859137]"
"[3, 1, 236, 290, 1679696576.913075]","[4, 3, 233, 238, 1679696576.913075]","[10, 1, 300, 258, 1679696576.913075]","[12, 3, 524, 333, 1679696576.913075]","[13, 1, 218, 206, 1679696576.913075]","[14, 1, 231, 213, 1679696576.913075]"
"[3, 1, 236, 290, 1679696576.959859]","[4, 3, 233, 238, 1679696576.959859]","[10, 1, 299, 257, 1679696576.959859]","[12, 3, 523, 332, 1679696576.959859]","[13, 1, 218, 206, 1679696576.959859]","[14, 1, 231, 213, 1679696576.959859]"
"[3, 1, 235, 290, 1679696577.020297]","[4, 3, 233, 238, 1679696577.020297]","[10, 1, 298, 257, 1679696577.020297]","[12, 3, 521, 332, 1679696577.020297]","[13, 1, 218, 206, 1679696577.020297]","[14, 1, 230, 213, 1679696577.020297]"
"[3, 1, 235, 290, 1679696577.074233]","[4, 3, 233, 238, 1679696577.074233]","[10, 1, 297, 256, 1679696577.074233]","[12, 3, 519, 331, 1679696577.074233]","[13, 1, 218, 206, 1679696577.074233]","[14, 1, 230, 213, 1679696577.074233]"
"[3, 1, 235, 290, 1679696577.124127]","[4, 3, 233, 238, 1679696577.124127]","[10, 1, 296, 256, 1679696577.124127]","[12, 3, 517, 331, 1679696577.124127]","[13, 1, 218, 206, 1679696577.125127]","[14, 1, 230, 213, 1679696577.125127]"
"[3, 1, 235, 290, 1679696577.164147]","[4, 3, 233, 238, 1679696577.164147]","[10, 1, 295, 256, 1679696577.164147]","[12, 3, 515, 330, 1679696577.164147]","[13, 1, 218, 206, 1679696577.164147]","[14, 1, 229, 213, 1679696577.164147]"
"[3, 1, 235, 290, 1679696577.220353]","[4, 3, 233, 238, 1679696577.220353]","[10, 1, 293, 255, 1679696577.220353]","[12, 3, 513, 329, 1679696577.220353]","[13, 1, 218, 206, 1679696577.220353]","[14, 1, 230, 213, 1679696577.220353]"
"[3, 1, 235, 290, 1679696577.257558]","[4, 3, 233, 238, 1679696577.257558]","[10, 1, 292, 255, 1679696577.257558]","[12, 3, 511, 328, 1679696577.257558]","[13, 1, 218, 206, 1679696577.257558]","[14, 1, 230, 213, 1679696577.257558]"
"[3, 1, 235, 290, 1679696577.310263]","[4, 3, 233, 238, 1679696577.310263]","[10, 1, 291, 254, 1679696577.310263]","[12, 3, 510, 327, 1679696577.310263]","[13, 1, 218, 206, 1679696577.310263]","[14, 1, 229, 213, 1679696577.310263]"
"[3, 1, 235, 290, 1679696577.355092]","[4, 3, 233, 238, 1679696577.355092]","[10, 1, 290, 254, 1679696577.355092]","[12, 3, 508, 325, 1679696577.355092]","[13, 1, 218, 206, 1679696577.355092]","[14, 1, 229, 213, 1679696577.355092]"
"[3, 1, 235, 290, 1679696577.423572]","[4, 3, 233, 238, 1679696577.423572]","[10, 1, 290, 253, 1679696577.423572]","[12, 3, 507, 324, 1679696577.423572]","[13, 1, 218, 206, 1679696577.423572]","[14, 1, 229, 213, 1679696577.423572]"
"[3, 1, 235, 290, 1679696577.469547]","[4, 3, 233, 238, 1679696577.470548]","[10, 1, 289, 253, 1679696577.470548]","[12, 3, 505, 323, 1679696577.470548]","[13, 1, 218, 206, 1679696577.470548]","[14, 1, 229, 213, 1679696577.470548]"
"[3, 1, 235, 290, 1679696577.523066]","[4, 3, 233, 238, 1679696577.523066]","[10, 1, 289, 252, 1679696577.523066]","[12, 3, 504, 323, 1679696577.523066]","[13, 1, 218, 206, 1679696577.523066]","[14, 1, 229, 213, 1679696577.523066]"
"[3, 1, 235, 290, 1679696577.574733]","[4, 3, 233, 238, 1679696577.574733]","[10, 1, 289, 252, 1679696577.574733]","[12, 3, 503, 322, 1679696577.574733]","[13, 1, 218, 206, 1679696577.574733]","[14, 1, 229, 212, 1679696577.574733]"
"[3, 1, 235, 290, 1679696577.616657]","[4, 3, 233, 238, 1679696577.616657]","[10, 1, 288, 252, 1679696577.616657]","[12, 3, 503, 322, 1679696577.616657]","[13, 1, 218, 206, 1679696577.616657]","[14, 1, 229, 212, 1679696577.616657]"
"[3, 1, 234, 290, 1679696577.660175]","[4, 3, 233, 238, 1679696577.660175]","[10, 1, 287, 251, 1679696577.660175]","[12, 3, 501, 322, 1679696577.660175]","[13, 1, 218, 206, 1679696577.660175]","[14, 1, 229, 212, 1679696577.660175]"
"[3, 1, 234, 290, 1679696577.708653]","[4, 3, 233, 238, 1679696577.708653]","[10, 1, 286, 251, 1679696577.708653]","[12, 3, 500, 322, 1679696577.708653]","[13, 1, 218, 206, 1679696577.708653]","[14, 1, 229, 212, 1679696577.708653]"
"[3, 1, 235, 290, 1679696577.754683]","[4, 3, 233, 238, 1679696577.754683]","[10, 1, 285, 251, 1679696577.754683]","[12, 3, 498, 321, 1679696577.754683]","[13, 1, 218, 206, 1679696577.754683]","[14, 1, 229, 212, 1679696577.754683]"
"[3, 1, 235, 290, 1679696577.801237]","[4, 3, 233, 238, 1679696577.801237]","[10, 1, 284, 250, 1679696577.801237]","[12, 3, 497, 321, 1679696577.801237]","[13, 1, 218, 206, 1679696577.801237]","[14, 1, 229, 212, 1679696577.801237]"
"[3, 1, 235, 290, 1679696577.845707]","[4, 3, 233, 238, 1679696577.845707]","[10, 1, 284, 250, 1679696577.845707]","[12, 3, 496, 321, 1679696577.845707]","[13, 1, 218, 206, 1679696577.845707]","[14, 1, 229, 212, 1679696577.845707]"
"[3, 1, 235, 290, 1679696577.879593]","[4, 3, 233, 238, 1679696577.879593]","[10, 1, 283, 249, 1679696577.879593]","[12, 3, 495, 321, 1679696577.879593]","[13, 1, 218, 206, 1679696577.879593]","[14, 1, 229, 212, 1679696577.879593]"
"[3, 1, 236, 290, 1679696577.924519]","[4, 3, 233, 238, 1679696577.924519]","[10, 1, 283, 249, 1679696577.924519]","[12, 3, 494, 320, 1679696577.924519]","[13, 1, 218, 206, 1679696577.924519]","[14, 1, 229, 212, 1679696577.924519]"
"[3, 1, 236, 290, 1679696577.972262]","[4, 3, 233, 238, 1679696577.972262]","[10, 1, 282, 249, 1679696577.972262]","[12, 3, 493, 319, 1679696577.972262]","[13, 1, 218, 206, 1679696577.972262]","[14, 1, 229, 212, 1679696577.972262]"
"[3, 1, 236, 290, 1679696578.011173]","[4, 3, 233, 238, 1679696578.011173]","[10, 1, 280, 248, 1679696578.011173]","[12, 3, 491, 318, 1679696578.011173]","[13, 1, 218, 206, 1679696578.011173]","[14, 1, 229, 213, 1679696578.011173]"
"[3, 1, 235, 290, 1679696578.050974]","[4, 3, 233, 238, 1679696578.050974]","[10, 1, 280, 248, 1679696578.050974]","[12, 3, 489, 317, 1679696578.050974]","[13, 1, 218, 206, 1679696578.050974]","[14, 1, 229, 213, 1679696578.050974]"
"[3, 1, 235, 290, 1679696578.095901]","[4, 3, 233, 238, 1679696578.095901]","[10, 1, 279, 247, 1679696578.095901]","[12, 3, 488, 316, 1679696578.095901]","[13, 1, 218, 206, 1679696578.095901]","[14, 1, 229, 213, 1679696578.095901]"
"[3, 1, 235, 290, 1679696578.144453]","[4, 3, 233, 238, 1679696578.144453]","[10, 1, 278, 247, 1679696578.144453]","[12, 3, 487, 316, 1679696578.144453]","[13, 1, 218, 206, 1679696578.144453]","[14, 1, 229, 213, 1679696578.144453]"
"[3, 1, 235, 290, 1679696578.191746]","[4, 3, 233, 238, 1679696578.191746]","[10, 1, 277, 246, 1679696578.191746]","[12, 3, 486, 315, 1679696578.191746]","[13, 1, 218, 206, 1679696578.191746]","[14, 1, 229, 213, 1679696578.191746]"
"[3, 1, 235, 290, 1679696578.237746]","[4, 3, 233, 238, 1679696578.237746]","[10, 1, 277, 246, 1679696578.237746]","[12, 3, 485, 315, 1679696578.237746]","[13, 1, 218, 206, 1679696578.237746]","[14, 1, 230, 213, 1679696578.237746]"
"[3, 1, 235, 290, 1679696578.283912]","[4, 3, 233, 239, 1679696578.283912]","[10, 1, 276, 245, 1679696578.283912]","[12, 3, 483, 314, 1679696578.283912]","[13, 1, 218, 206, 1679696578.283912]","[14, 1, 230, 214, 1679696578.283912]"
"[3, 1, 235, 290, 1679696578.335206]","[4, 3, 233, 239, 1679696578.335206]","[10, 1, 275, 245, 1679696578.335206]","[12, 3, 481, 314, 1679696578.335206]","[13, 1, 218, 206, 1679696578.335206]","[14, 1, 230, 214, 1679696578.335206]"
"[3, 1, 235, 290, 1679696578.374752]","[4, 3, 233, 239, 1679696578.374752]","[10, 1, 275, 245, 1679696578.374752]","[12, 3, 479, 313, 1679696578.374752]","[13, 1, 218, 206, 1679696578.374752]","[14, 1, 230, 214, 1679696578.374752]"
"[3, 1, 235, 290, 1679696578.422413]","[4, 3, 233, 239, 1679696578.422413]","[10, 1, 274, 245, 1679696578.422413]","[12, 3, 478, 313, 1679696578.422413]","[13, 1, 218, 206, 1679696578.422413]","[14, 1, 230, 214, 1679696578.422413]"
"[3, 1, 235, 290, 1679696578.469476]","[4, 3, 233, 239, 1679696578.469476]","[10, 1, 273, 244, 1679696578.469476]","[12, 3, 477, 312, 1679696578.469476]","[13, 1, 218, 206, 1679696578.469476]","[14, 1, 229, 214, 1679696578.469476]"
