"[2, 1, 234, 290, 1679696017.297094]","[6, 3, 233, 239, 1679696017.297094]","[12, 1, 228, 215, 1679696017.297094]","[13, 3, 329, 249, 1679696017.297094]"
"[2, 1, 234, 290, 1679696017.358362]","[6, 3, 233, 239, 1679696017.358362]","[12, 1, 228, 215, 1679696017.358362]","[13, 3, 328, 249, 1679696017.358362]"
"[2, 1, 235, 290, 1679696017.403627]","[6, 3, 233, 239, 1679696017.403627]","[12, 1, 228, 215, 1679696017.403627]","[13, 3, 327, 248, 1679696017.403627]"
"[2, 1, 235, 290, 1679696017.439108]","[6, 3, 233, 239, 1679696017.439108]","[12, 1, 228, 215, 1679696017.439108]","[13, 3, 327, 248, 1679696017.439108]"
"[2, 1, 235, 290, 1679696017.471486]","[6, 3, 233, 239, 1679696017.471486]","[12, 1, 228, 215, 1679696017.471486]","[13, 3, 326, 248, 1679696017.471486]"
"[2, 1, 234, 290, 1679696017.503677]","[6, 3, 233, 239, 1679696017.503677]","[12, 1, 228, 216, 1679696017.503677]","[13, 3, 325, 248, 1679696017.503677]"
"[2, 1, 235, 290, 1679696017.550597]","[6, 3, 233, 239, 1679696017.550597]","[12, 1, 228, 216, 1679696017.550597]","[13, 3, 325, 248, 1679696017.550597]"
"[2, 1, 235, 290, 1679696017.59977]","[6, 3, 233, 239, 1679696017.59977]","[12, 1, 228, 216, 1679696017.59977]","[13, 3, 324, 247, 1679696017.59977]","[16, 1, 647, 463, 1679696017.59977]"
"[2, 1, 234, 290, 1679696017.645255]","[6, 3, 233, 239, 1679696017.645255]","[12, 1, 228, 216, 1679696017.645255]","[13, 3, 323, 247, 1679696017.645255]","[16, 1, 648, 460, 1679696017.645255]"
"[2, 1, 234, 290, 1679696017.689087]","[6, 3, 233, 239, 1679696017.689087]","[12, 1, 228, 216, 1679696017.689087]","[13, 3, 323, 246, 1679696017.689087]","[16, 1, 648, 458, 1679696017.689087]"
"[2, 1, 234, 290, 1679696017.726163]","[6, 3, 233, 239, 1679696017.726163]","[12, 1, 228, 216, 1679696017.726163]","[13, 3, 322, 246, 1679696017.726163]","[16, 1, 647, 456, 1679696017.726163]"
"[2, 1, 234, 290, 1679696017.766945]","[6, 3, 233, 239, 1679696017.766945]","[12, 1, 228, 216, 1679696017.766945]","[13, 3, 321, 246, 1679696017.766945]","[16, 1, 643, 455, 1679696017.766945]"
"[2, 1, 234, 290, 1679696017.813571]","[6, 3, 233, 239, 1679696017.813571]","[12, 1, 229, 215, 1679696017.813571]","[13, 3, 320, 245, 1679696017.813571]","[16, 1, 640, 453, 1679696017.813571]"
"[2, 1, 234, 290, 1679696017.864103]","[6, 3, 233, 239, 1679696017.864103]","[12, 1, 229, 215, 1679696017.864103]","[13, 3, 319, 245, 1679696017.864103]","[16, 1, 638, 452, 1679696017.864103]"
"[2, 1, 234, 290, 1679696017.90666]","[6, 3, 233, 239, 1679696017.90666]","[12, 1, 229, 215, 1679696017.90666]","[13, 3, 318, 245, 1679696017.90666]","[16, 1, 636, 451, 1679696017.90666]"
"[2, 1, 234, 290, 1679696017.952922]","[6, 3, 233, 239, 1679696017.952922]","[12, 1, 229, 215, 1679696017.952922]","[13, 3, 316, 244, 1679696017.952922]","[16, 1, 634, 450, 1679696017.952922]"
"[2, 1, 234, 290, 1679696018.003958]","[6, 3, 233, 239, 1679696018.003958]","[12, 1, 229, 215, 1679696018.003958]","[13, 3, 315, 244, 1679696018.003958]","[16, 1, 633, 449, 1679696018.003958]"
"[2, 1, 234, 290, 1679696018.048504]","[6, 3, 233, 239, 1679696018.048504]","[12, 1, 229, 215, 1679696018.048504]","[13, 3, 314, 244, 1679696018.048504]","[16, 1, 630, 448, 1679696018.048504]"
"[2, 1, 234, 290, 1679696018.094348]","[6, 3, 233, 239, 1679696018.094348]","[12, 1, 229, 215, 1679696018.094348]","[13, 3, 314, 243, 1679696018.094348]","[16, 1, 627, 445, 1679696018.094348]"
"[2, 1, 234, 290, 1679696018.154059]","[6, 3, 233, 239, 1679696018.154059]","[12, 1, 229, 215, 1679696018.154059]","[13, 3, 313, 243, 1679696018.154059]","[16, 1, 624, 444, 1679696018.154059]"
"[2, 1, 234, 290, 1679696018.187319]","[6, 3, 233, 239, 1679696018.187319]","[12, 1, 229, 215, 1679696018.187319]","[13, 3, 312, 243, 1679696018.187319]","[16, 1, 622, 443, 1679696018.187319]"
"[2, 1, 235, 290, 1679696018.240527]","[6, 3, 233, 239, 1679696018.240527]","[12, 1, 229, 215, 1679696018.240527]","[13, 3, 311, 243, 1679696018.240527]","[16, 1, 619, 440, 1679696018.240527]"
"[2, 1, 234, 290, 1679696018.281903]","[6, 3, 233, 239, 1679696018.281903]","[12, 1, 229, 215, 1679696018.281903]","[13, 3, 311, 242, 1679696018.281903]","[16, 1, 617, 436, 1679696018.282904]"
"[2, 1, 234, 290, 1679696018.33869]","[6, 3, 233, 239, 1679696018.33869]","[12, 1, 229, 215, 1679696018.33869]","[13, 3, 310, 242, 1679696018.33869]","[16, 1, 613, 434, 1679696018.33869]"
"[2, 1, 234, 290, 1679696018.377782]","[6, 3, 233, 239, 1679696018.377782]","[12, 1, 229, 215, 1679696018.377782]","[13, 3, 310, 242, 1679696018.377782]","[16, 1, 609, 431, 1679696018.377782]"
"[2, 1, 234, 290, 1679696018.426465]","[6, 3, 233, 239, 1679696018.426465]","[12, 1, 229, 215, 1679696018.426465]","[13, 3, 309, 242, 1679696018.426465]","[16, 1, 604, 427, 1679696018.426465]"
"[2, 1, 234, 290, 1679696018.480902]","[6, 3, 233, 239, 1679696018.480902]","[12, 1, 229, 215, 1679696018.480902]","[13, 3, 308, 241, 1679696018.480902]","[16, 1, 600, 424, 1679696018.480902]"
"[2, 1, 234, 290, 1679696018.531244]","[6, 3, 233, 239, 1679696018.531244]","[12, 1, 229, 216, 1679696018.531244]","[13, 3, 307, 241, 1679696018.531244]","[16, 1, 597, 422, 1679696018.531244]"
"[2, 1, 234, 290, 1679696018.565372]","[6, 3, 233, 239, 1679696018.565372]","[12, 1, 229, 216, 1679696018.565372]","[13, 3, 306, 240, 1679696018.565372]","[16, 1, 593, 420, 1679696018.565372]"
"[2, 1, 234, 290, 1679696018.610795]","[6, 3, 233, 239, 1679696018.610795]","[12, 1, 229, 216, 1679696018.610795]","[13, 3, 305, 240, 1679696018.610795]","[16, 1, 589, 416, 1679696018.610795]"
"[2, 1, 234, 290, 1679696018.657779]","[6, 3, 233, 239, 1679696018.657779]","[12, 1, 228, 216, 1679696018.657779]","[13, 3, 304, 239, 1679696018.657779]","[16, 1, 586, 414, 1679696018.657779]"
"[2, 1, 234, 290, 1679696018.690441]","[6, 3, 233, 239, 1679696018.690441]","[12, 1, 228, 216, 1679696018.690441]","[13, 3, 304, 239, 1679696018.690441]","[16, 1, 583, 412, 1679696018.690441]"
"[2, 1, 234, 290, 1679696018.736239]","[6, 3, 233, 239, 1679696018.736239]","[12, 1, 228, 216, 1679696018.736239]","[13, 3, 303, 239, 1679696018.736239]","[16, 1, 579, 409, 1679696018.736239]"
"[2, 1, 234, 290, 1679696018.779578]","[6, 3, 233, 239, 1679696018.779578]","[12, 1, 228, 216, 1679696018.779578]","[13, 3, 302, 238, 1679696018.779578]","[16, 1, 576, 406, 1679696018.779578]"
"[2, 1, 234, 290, 1679696018.825331]","[6, 3, 233, 239, 1679696018.825331]","[12, 1, 228, 216, 1679696018.825331]","[13, 3, 302, 238, 1679696018.825331]","[16, 1, 573, 404, 1679696018.825331]"
"[2, 1, 234, 290, 1679696018.875445]","[6, 3, 233, 239, 1679696018.875445]","[12, 1, 228, 216, 1679696018.875445]","[13, 3, 301, 238, 1679696018.875445]","[16, 1, 570, 402, 1679696018.875445]"
"[2, 1, 234, 290, 1679696018.927263]","[6, 3, 233, 239, 1679696018.927263]","[12, 1, 228, 216, 1679696018.927263]","[13, 3, 301, 238, 1679696018.927263]","[16, 1, 566, 400, 1679696018.927263]"
"[2, 1, 234, 290, 1679696018.969738]","[6, 3, 233, 239, 1679696018.969738]","[12, 1, 228, 216, 1679696018.969738]","[13, 3, 300, 237, 1679696018.969738]","[16, 1, 562, 398, 1679696018.969738]"
"[2, 1, 234, 290, 1679696019.027933]","[6, 3, 233, 239, 1679696019.027933]","[12, 1, 228, 216, 1679696019.027933]","[13, 3, 299, 237, 1679696019.027933]","[16, 1, 558, 396, 1679696019.027933]"
"[2, 1, 234, 290, 1679696019.068614]","[6, 3, 233, 239, 1679696019.068614]","[12, 1, 228, 216, 1679696019.068614]","[13, 3, 298, 237, 1679696019.068614]","[16, 1, 555, 393, 1679696019.068614]"
"[2, 1, 234, 290, 1679696019.103221]","[6, 3, 233, 239, 1679696019.103221]","[12, 1, 228, 216, 1679696019.103221]","[13, 3, 297, 236, 1679696019.103221]","[16, 1, 551, 391, 1679696019.103221]"
"[2, 1, 234, 290, 1679696019.14229]","[6, 3, 233, 239, 1679696019.14229]","[12, 1, 228, 216, 1679696019.14229]","[13, 3, 296, 236, 1679696019.14229]","[16, 1, 548, 390, 1679696019.14229]"
"[2, 1, 234, 290, 1679696019.178461]","[6, 3, 233, 239, 1679696019.178461]","[12, 1, 228, 216, 1679696019.178461]","[13, 3, 295, 236, 1679696019.178461]","[16, 1, 544, 388, 1679696019.178461]"
"[2, 1, 234, 290, 1679696019.219676]","[6, 3, 233, 239, 1679696019.219676]","[12, 1, 228, 216, 1679696019.219676]","[13, 3, 295, 236, 1679696019.219676]","[16, 1, 541, 386, 1679696019.219676]"
"[2, 1, 234, 290, 1679696019.25166]","[6, 3, 233, 239, 1679696019.25166]","[12, 1, 227, 216, 1679696019.25166]","[13, 3, 294, 236, 1679696019.25166]","[16, 1, 537, 384, 1679696019.25166]"
"[2, 1, 234, 290, 1679696019.285206]","[6, 3, 232, 239, 1679696019.285206]","[12, 1, 227, 216, 1679696019.285206]","[13, 3, 293, 235, 1679696019.285206]","[16, 1, 534, 382, 1679696019.285206]"
"[2, 1, 234, 290, 1679696019.326723]","[6, 3, 232, 239, 1679696019.326723]","[12, 1, 227, 216, 1679696019.326723]","[13, 3, 292, 235, 1679696019.326723]","[16, 1, 531, 380, 1679696019.326723]"
"[2, 1, 234, 290, 1679696019.37717]","[6, 3, 232, 239, 1679696019.37717]","[12, 1, 227, 216, 1679696019.37717]","[13, 3, 291, 235, 1679696019.37717]","[16, 1, 527, 379, 1679696019.37717]"
"[2, 1, 234, 290, 1679696019.423987]","[6, 3, 232, 239, 1679696019.423987]","[12, 1, 227, 216, 1679696019.423987]","[13, 3, 290, 234, 1679696019.423987]","[16, 1, 523, 377, 1679696019.423987]"
"[2, 1, 234, 290, 1679696019.459196]","[6, 3, 232, 239, 1679696019.459196]","[12, 1, 227, 216, 1679696019.459196]","[13, 3, 290, 234, 1679696019.459196]","[16, 1, 520, 375, 1679696019.459196]"
"[2, 1, 234, 290, 1679696019.494238]","[6, 3, 233, 239, 1679696019.494238]","[12, 1, 227, 216, 1679696019.494238]","[13, 3, 289, 233, 1679696019.494238]","[16, 1, 517, 373, 1679696019.494238]"
"[2, 1, 234, 290, 1679696019.544267]","[6, 3, 233, 239, 1679696019.544267]","[13, 3, 288, 233, 1679696019.544267]","[16, 1, 514, 371, 1679696019.544267]"
"[2, 1, 234, 290, 1679696019.592217]","[6, 3, 233, 239, 1679696019.592217]","[13, 3, 288, 233, 1679696019.592217]","[16, 1, 511, 369, 1679696019.592217]"
"[2, 1, 234, 290, 1679696019.650381]","[6, 3, 233, 239, 1679696019.650381]","[13, 3, 287, 232, 1679696019.650381]","[16, 1, 508, 367, 1679696019.650381]"
"[2, 1, 234, 290, 1679696019.695708]","[6, 3, 233, 239, 1679696019.695708]","[13, 3, 286, 232, 1679696019.695708]","[16, 1, 505, 365, 1679696019.695708]"
"[2, 1, 234, 290, 1679696019.728445]","[6, 3, 233, 239, 1679696019.728445]","[13, 3, 285, 232, 1679696019.728445]","[16, 1, 501, 364, 1679696019.728445]"
"[2, 1, 234, 290, 1679696019.777324]","[6, 3, 233, 239, 1679696019.777324]","[13, 3, 284, 232, 1679696019.777324]","[16, 1, 499, 362, 1679696019.777324]"
"[2, 1, 234, 290, 1679696019.822147]","[6, 3, 233, 239, 1679696019.822147]","[13, 3, 283, 231, 1679696019.822147]","[16, 1, 495, 360, 1679696019.822147]"
"[2, 1, 234, 290, 1679696019.870138]","[6, 3, 233, 239, 1679696019.870138]","[13, 3, 282, 230, 1679696019.870138]","[16, 1, 492, 359, 1679696019.870138]"
"[2, 1, 234, 290, 1679696019.934371]","[6, 3, 233, 239, 1679696019.934371]","[13, 3, 282, 230, 1679696019.934371]","[16, 1, 489, 357, 1679696019.934371]"
"[2, 1, 234, 290, 1679696019.975386]","[6, 3, 233, 239, 1679696019.975386]","[13, 3, 282, 230, 1679696019.975386]","[16, 1, 486, 356, 1679696019.975386]"
"[2, 1, 234, 290, 1679696020.021348]","[6, 3, 233, 239, 1679696020.021348]","[13, 3, 281, 230, 1679696020.021348]","[16, 1, 483, 354, 1679696020.021348]"
"[2, 1, 234, 290, 1679696020.067149]","[6, 3, 233, 239, 1679696020.067149]","[13, 3, 281, 229, 1679696020.067149]","[16, 1, 480, 353, 1679696020.067149]"
"[2, 1, 234, 290, 1679696020.121315]","[6, 3, 233, 239, 1679696020.121315]","[13, 3, 280, 229, 1679696020.121315]","[16, 1, 477, 351, 1679696020.121315]"
"[2, 1, 234, 290, 1679696020.160914]","[6, 3, 233, 239, 1679696020.160914]","[13, 3, 279, 229, 1679696020.160914]","[16, 1, 475, 350, 1679696020.160914]"
"[2, 1, 234, 290, 1679696020.210085]","[6, 3, 233, 239, 1679696020.210085]","[13, 3, 278, 229, 1679696020.210085]","[16, 1, 472, 349, 1679696020.210085]"
"[2, 1, 235, 290, 1679696020.253534]","[6, 3, 233, 239, 1679696020.253534]","[13, 3, 278, 229, 1679696020.253534]","[16, 1, 469, 348, 1679696020.253534]"
"[2, 1, 235, 290, 1679696020.303928]","[6, 3, 233, 239, 1679696020.303928]","[13, 3, 277, 228, 1679696020.303928]","[16, 1, 467, 346, 1679696020.303928]"
"[2, 1, 235, 290, 1679696020.350422]","[6, 3, 233, 239, 1679696020.350422]","[13, 3, 276, 228, 1679696020.350422]","[16, 1, 464, 345, 1679696020.350422]"
"[2, 1, 234, 290, 1679696020.392122]","[6, 3, 233, 239, 1679696020.392122]","[13, 3, 276, 228, 1679696020.392122]","[16, 1, 461, 343, 1679696020.392122]"
"[2, 1, 234, 290, 1679696020.4379]","[6, 3, 232, 239, 1679696020.4379]","[13, 3, 275, 228, 1679696020.4379]","[16, 1, 459, 341, 1679696020.4379]"
"[2, 1, 235, 290, 1679696020.485135]","[6, 3, 232, 239, 1679696020.485135]","[13, 3, 275, 228, 1679696020.485135]","[16, 1, 456, 340, 1679696020.485135]"
"[2, 1, 235, 290, 1679696020.516734]","[6, 3, 232, 239, 1679696020.516734]","[13, 3, 274, 228, 1679696020.516734]","[16, 1, 453, 339, 1679696020.516734]"
"[2, 1, 235, 290, 1679696020.562664]","[6, 3, 232, 239, 1679696020.563634]","[13, 3, 273, 228, 1679696020.563634]","[16, 1, 451, 337, 1679696020.563634]"
"[2, 1, 235, 290, 1679696020.609911]","[6, 3, 232, 239, 1679696020.609911]","[13, 3, 272, 228, 1679696020.609911]","[16, 1, 448, 336, 1679696020.609911]"
"[2, 1, 235, 290, 1679696020.657754]","[6, 3, 232, 239, 1679696020.657754]","[13, 3, 272, 227, 1679696020.657754]","[16, 1, 445, 335, 1679696020.657754]"
"[2, 1, 235, 290, 1679696020.703568]","[6, 3, 232, 239, 1679696020.703568]","[13, 3, 272, 227, 1679696020.703568]","[16, 1, 442, 333, 1679696020.705074]"
"[2, 1, 235, 290, 1679696020.750097]","[6, 3, 232, 239, 1679696020.750097]","[13, 3, 272, 227, 1679696020.750097]","[16, 1, 440, 331, 1679696020.750097]"
"[2, 1, 235, 290, 1679696020.796747]","[6, 3, 232, 239, 1679696020.796747]","[13, 3, 271, 227, 1679696020.796747]","[16, 1, 438, 330, 1679696020.796747]"
"[2, 1, 235, 290, 1679696020.843599]","[6, 3, 232, 239, 1679696020.843599]","[13, 3, 271, 227, 1679696020.843599]","[16, 1, 435, 329, 1679696020.843599]"
"[2, 1, 235, 290, 1679696020.891528]","[6, 3, 232, 239, 1679696020.891528]","[13, 3, 270, 226, 1679696020.891528]","[16, 1, 433, 328, 1679696020.891528]"
"[2, 1, 235, 290, 1679696020.938919]","[6, 3, 232, 239, 1679696020.938919]","[13, 3, 270, 225, 1679696020.938919]","[16, 1, 431, 326, 1679696020.938919]"
"[2, 1, 235, 289, 1679696020.972437]","[6, 3, 232, 239, 1679696020.972437]","[13, 3, 269, 225, 1679696020.972437]","[16, 1, 429, 325, 1679696020.972437]"
"[2, 1, 235, 289, 1679696021.019668]","[6, 3, 232, 239, 1679696021.019668]","[13, 3, 269, 224, 1679696021.019668]","[16, 1, 426, 324, 1679696021.019668]"
"[2, 1, 235, 289, 1679696021.068043]","[6, 3, 232, 239, 1679696021.068043]","[13, 3, 268, 224, 1679696021.068043]","[16, 1, 424, 323, 1679696021.068043]"
"[2, 1, 235, 289, 1679696021.108834]","[6, 3, 232, 239, 1679696021.108834]","[13, 3, 268, 224, 1679696021.108834]","[16, 1, 422, 322, 1679696021.108834]"
"[2, 1, 235, 289, 1679696021.156568]","[6, 3, 232, 239, 1679696021.156568]","[13, 3, 268, 224, 1679696021.156568]","[16, 1, 420, 321, 1679696021.156568]"
"[2, 1, 235, 289, 1679696021.202684]","[6, 3, 232, 239, 1679696021.202684]","[13, 3, 267, 223, 1679696021.202684]","[16, 1, 418, 320, 1679696021.202684]"
"[2, 1, 235, 289, 1679696021.24838]","[6, 3, 232, 239, 1679696021.24838]","[13, 3, 266, 222, 1679696021.24838]","[16, 1, 415, 318, 1679696021.24838]"
"[2, 1, 235, 289, 1679696021.294264]","[6, 3, 232, 238, 1679696021.294264]","[13, 3, 266, 222, 1679696021.294264]","[16, 1, 413, 317, 1679696021.294264]"
"[2, 1, 235, 289, 1679696021.34177]","[6, 3, 232, 239, 1679696021.342768]","[13, 3, 265, 222, 1679696021.342768]","[16, 1, 411, 316, 1679696021.342768]","[17, 1, 232, 205, 1679696021.342768]"
"[2, 1, 235, 290, 1679696021.383977]","[6, 3, 233, 239, 1679696021.383977]","[13, 3, 265, 222, 1679696021.383977]","[16, 1, 409, 315, 1679696021.383977]","[17, 1, 232, 205, 1679696021.383977]"
"[2, 1, 235, 290, 1679696021.423745]","[6, 3, 233, 239, 1679696021.423745]","[13, 3, 265, 222, 1679696021.423745]","[16, 1, 407, 314, 1679696021.423745]","[17, 1, 232, 205, 1679696021.423745]"
"[2, 1, 235, 290, 1679696021.471001]","[6, 3, 233, 238, 1679696021.471001]","[13, 3, 264, 221, 1679696021.471001]","[16, 1, 405, 313, 1679696021.471001]","[17, 1, 232, 205, 1679696021.471001]"
"[2, 1, 235, 290, 1679696021.509963]","[6, 3, 233, 238, 1679696021.509963]","[13, 3, 264, 221, 1679696021.509963]","[16, 1, 403, 312, 1679696021.509963]","[17, 1, 232, 205, 1679696021.509963]"
"[2, 1, 235, 290, 1679696021.566235]","[6, 3, 233, 238, 1679696021.566235]","[13, 3, 263, 221, 1679696021.566235]","[16, 1, 401, 311, 1679696021.566235]","[17, 1, 232, 205, 1679696021.566235]"
"[2, 1, 235, 290, 1679696021.598322]","[6, 3, 233, 238, 1679696021.598322]","[13, 3, 263, 220, 1679696021.598322]","[16, 1, 399, 310, 1679696021.598322]","[17, 1, 233, 205, 1679696021.598322]"
"[2, 1, 234, 290, 1679696021.635365]","[6, 3, 233, 238, 1679696021.635365]","[13, 3, 263, 220, 1679696021.635365]","[16, 1, 397, 309, 1679696021.635365]","[17, 1, 233, 205, 1679696021.635365]"
"[2, 1, 235, 290, 1679696021.683509]","[6, 3, 233, 238, 1679696021.683509]","[13, 3, 262, 220, 1679696021.683509]","[16, 1, 395, 308, 1679696021.683509]","[17, 1, 233, 205, 1679696021.683509]"
"[2, 1, 235, 290, 1679696021.733099]","[6, 3, 233, 238, 1679696021.733099]","[13, 3, 262, 220, 1679696021.733099]","[16, 1, 393, 307, 1679696021.733099]","[17, 1, 232, 205, 1679696021.733099]"
"[2, 1, 235, 290, 1679696021.776927]","[6, 3, 233, 239, 1679696021.776927]","[13, 3, 261, 220, 1679696021.776927]","[16, 1, 391, 306, 1679696021.776927]","[17, 1, 232, 204, 1679696021.776927]"
"[2, 1, 235, 290, 1679696021.82265]","[6, 3, 233, 239, 1679696021.82265]","[13, 3, 261, 220, 1679696021.82265]","[16, 1, 389, 305, 1679696021.82265]","[17, 1, 232, 204, 1679696021.82265]"
"[2, 1, 235, 290, 1679696021.869099]","[6, 3, 233, 239, 1679696021.869099]","[13, 3, 260, 220, 1679696021.869099]","[16, 1, 387, 304, 1679696021.869099]","[17, 1, 232, 204, 1679696021.869099]"
"[2, 1, 235, 290, 1679696021.915159]","[6, 3, 233, 239, 1679696021.915159]","[13, 3, 260, 220, 1679696021.915159]","[16, 1, 385, 303, 1679696021.915159]","[17, 1, 232, 204, 1679696021.915159]"
"[2, 1, 235, 290, 1679696021.961749]","[6, 3, 233, 239, 1679696021.961749]","[13, 3, 259, 220, 1679696021.961749]","[16, 1, 383, 302, 1679696021.961749]","[17, 1, 232, 204, 1679696021.961749]"
"[2, 1, 235, 290, 1679696021.993549]","[6, 3, 233, 239, 1679696021.993549]","[13, 3, 258, 219, 1679696021.993549]","[16, 1, 381, 301, 1679696021.993549]","[17, 1, 232, 204, 1679696021.993549]"
"[2, 1, 235, 290, 1679696022.042392]","[6, 3, 233, 239, 1679696022.042392]","[13, 3, 258, 219, 1679696022.042392]","[16, 1, 379, 300, 1679696022.042392]","[17, 1, 232, 204, 1679696022.042392]"
"[2, 1, 235, 290, 1679696022.088995]","[6, 3, 233, 239, 1679696022.088995]","[13, 3, 257, 219, 1679696022.088995]","[16, 1, 378, 299, 1679696022.088995]","[17, 1, 232, 204, 1679696022.088995]","[18, 1, 730, 444, 1679696022.088995]"
"[2, 1, 235, 290, 1679696022.135386]","[6, 3, 233, 239, 1679696022.135386]","[13, 3, 257, 218, 1679696022.135386]","[16, 1, 376, 298, 1679696022.135386]","[17, 1, 232, 204, 1679696022.135386]","[18, 1, 731, 444, 1679696022.135386]"
"[2, 1, 235, 290, 1679696022.181807]","[6, 3, 233, 239, 1679696022.181807]","[13, 0, 256, 217, 1679696022.181807]","[16, 1, 374, 297, 1679696022.181807]","[17, 1, 232, 204, 1679696022.181807]","[18, 1, 729, 443, 1679696022.181807]"
"[2, 1, 235, 290, 1679696022.233562]","[6, 3, 233, 239, 1679696022.233562]","[13, 0, 255, 218, 1679696022.233562]","[16, 1, 372, 297, 1679696022.233562]","[17, 1, 232, 203, 1679696022.233562]","[18, 1, 728, 441, 1679696022.233562]"
"[2, 1, 235, 290, 1679696022.266779]","[6, 3, 233, 239, 1679696022.266779]","[13, 0, 255, 218, 1679696022.266779]","[16, 1, 370, 296, 1679696022.266779]","[17, 1, 232, 203, 1679696022.266779]","[18, 1, 727, 439, 1679696022.266779]"
"[2, 1, 235, 290, 1679696022.307924]","[6, 3, 233, 239, 1679696022.307924]","[13, 0, 254, 218, 1679696022.307924]","[16, 1, 368, 295, 1679696022.307924]","[17, 1, 232, 203, 1679696022.307924]","[18, 1, 725, 438, 1679696022.307924]"
"[2, 1, 235, 290, 1679696022.356298]","[6, 3, 233, 239, 1679696022.356298]","[13, 0, 253, 218, 1679696022.356298]","[16, 1, 367, 294, 1679696022.356298]","[17, 1, 232, 203, 1679696022.356298]","[18, 1, 723, 437, 1679696022.356298]"
"[2, 1, 235, 290, 1679696022.400397]","[6, 3, 233, 239, 1679696022.400397]","[13, 0, 253, 218, 1679696022.400397]","[16, 1, 365, 293, 1679696022.400397]","[17, 1, 232, 203, 1679696022.400397]","[18, 1, 722, 436, 1679696022.400397]"
"[2, 1, 235, 290, 1679696022.44727]","[6, 3, 233, 239, 1679696022.44727]","[13, 0, 253, 218, 1679696022.44727]","[16, 1, 363, 292, 1679696022.44727]","[17, 1, 232, 203, 1679696022.44727]","[18, 1, 718, 434, 1679696022.44727]"
"[2, 1, 235, 290, 1679696022.494281]","[6, 3, 233, 239, 1679696022.494281]","[13, 0, 252, 217, 1679696022.494281]","[16, 1, 362, 291, 1679696022.494281]","[17, 1, 232, 203, 1679696022.494281]","[18, 1, 716, 433, 1679696022.494281]"
"[2, 1, 235, 290, 1679696022.540404]","[6, 3, 233, 239, 1679696022.540404]","[13, 0, 252, 217, 1679696022.540404]","[16, 1, 360, 290, 1679696022.540404]","[17, 1, 232, 203, 1679696022.540404]","[18, 1, 713, 432, 1679696022.540404]"
"[2, 1, 235, 290, 1679696022.588149]","[6, 3, 233, 239, 1679696022.588149]","[13, 0, 252, 217, 1679696022.588149]","[16, 1, 359, 290, 1679696022.588149]","[17, 1, 232, 203, 1679696022.588149]","[18, 1, 710, 432, 1679696022.588149]"
"[2, 1, 235, 290, 1679696022.634307]","[6, 3, 233, 239, 1679696022.634307]","[13, 0, 252, 217, 1679696022.634307]","[16, 1, 357, 289, 1679696022.634307]","[17, 1, 232, 203, 1679696022.634307]","[18, 1, 707, 430, 1679696022.634307]"
"[2, 1, 235, 290, 1679696022.679296]","[6, 3, 233, 239, 1679696022.679296]","[13, 0, 252, 216, 1679696022.679296]","[16, 1, 356, 288, 1679696022.679296]","[17, 1, 232, 203, 1679696022.679296]","[18, 1, 704, 429, 1679696022.679296]"
"[2, 1, 235, 290, 1679696022.728348]","[6, 3, 232, 239, 1679696022.728348]","[13, 0, 252, 216, 1679696022.728348]","[16, 1, 355, 287, 1679696022.728348]","[17, 1, 232, 203, 1679696022.728348]","[18, 1, 700, 428, 1679696022.728348]"
"[2, 1, 235, 290, 1679696022.773132]","[6, 3, 232, 239, 1679696022.773132]","[13, 0, 252, 216, 1679696022.773132]","[16, 1, 354, 287, 1679696022.773132]","[17, 1, 232, 203, 1679696022.773132]","[18, 1, 696, 428, 1679696022.773132]"
"[2, 1, 235, 290, 1679696022.821992]","[6, 3, 232, 239, 1679696022.821992]","[13, 0, 252, 216, 1679696022.821992]","[16, 1, 353, 286, 1679696022.821992]","[17, 1, 232, 203, 1679696022.821992]","[18, 1, 692, 428, 1679696022.821992]"
"[2, 1, 235, 290, 1679696022.865945]","[6, 3, 232, 239, 1679696022.865945]","[13, 0, 252, 216, 1679696022.865945]","[16, 1, 351, 285, 1679696022.865945]","[17, 1, 233, 203, 1679696022.865945]","[18, 1, 686, 427, 1679696022.865945]"
"[2, 1, 235, 290, 1679696022.915009]","[6, 3, 232, 239, 1679696022.915009]","[13, 0, 252, 216, 1679696022.915009]","[16, 1, 350, 285, 1679696022.915009]","[17, 1, 233, 203, 1679696022.915009]","[18, 1, 683, 425, 1679696022.915009]"
"[2, 1, 235, 290, 1679696022.973528]","[6, 3, 232, 239, 1679696022.973528]","[13, 0, 252, 216, 1679696022.973528]","[16, 1, 348, 284, 1679696022.973528]","[17, 1, 233, 203, 1679696022.973528]","[18, 1, 681, 423, 1679696022.973528]"
"[2, 1, 235, 290, 1679696023.036912]","[6, 3, 232, 238, 1679696023.036912]","[13, 3, 252, 217, 1679696023.036912]","[16, 1, 346, 283, 1679696023.036912]","[17, 1, 233, 203, 1679696023.036912]","[18, 1, 678, 421, 1679696023.036912]"
"[2, 1, 235, 290, 1679696023.100327]","[6, 3, 232, 238, 1679696023.100327]","[13, 3, 252, 217, 1679696023.100327]","[16, 1, 345, 282, 1679696023.100327]","[17, 1, 233, 203, 1679696023.100327]","[18, 1, 675, 420, 1679696023.100327]"
